title,SGR_id
Strength and stiffness parameters of Bangkok clays for finite element analysis,85048958478
A study on the required work competencies of graduates in the non-formal education program,85140385257
Hybrid nanocomposites of poly(Lactic acid)/thermoplastic polyurethane with nanosilica/montmorillonite,85066257724
Traffic anomaly classification by support vector machine with radial basis function on chula-SSS urban road network,85081098180
Detecting and removing specular reflectance components based on image linearization,85076261344
Effects of Load and SiCp Addition on Wear Behaviour of Powder Injection Moulded Aluminium Composite,85145225533
Long cycles in Hamiltonian graphs,85055682516
Application for Roof Type Analysis and Component Counting from Roof Plan Image,85125389874
Superior mesenteric vein-first approach to robotic complete mesocolic excision for right colectomy: Technique and preliminary outcomes,85067824072
Multiple Distributed Generation Allocation in Radial Distribution Networks by Considering Loss Reduction and Curtailment,85125965446
A Study of Influences of Social Network Awareness on MOOC Learner Behaviors: Case of Chulalongkorn University Free MOOC,85077768603
On the existence of zero-sum perfect matchings of complete graphs,85148655192
Influence of Wind Direction on the Ion Flow Field of 500kV HVDC Lines,85163025832
Investment tax incentives and firm productivity: evidence from Thailand,85115381484
Risk factors for ala nasi pressure sores after general anesthesia with nasotracheal intubation,85077121297
Non-functional requirement patterns for agile software development,85079900390
The influence of the EU on smart sanctions imposed on Russia and their effect on Russian financial institutions,85077931190
Enhancement of Robustness to Inductance Variation for Rotor-Position Estimation of Doubly-Fed Induction Machine by Regressor-Vector Selection,85099302279
Effects of surface diffusion length on steady-state persistence probabilities,85077813058
Using borax as a cross-linking agent in cellulose-based hydrogels,85072155324
City Link: Finding Similar Areas in Two Cities Using Twitter Data,85065969173
Opportunity in pandemic: Understand how customers look at your banner ads,85105569713
Color discriminant variable to separate dijet resonances at the LHC,85086811083
Applying the historic urban landscape approach to the identification of urban heritage attributes of Bangkok's old town,85101901179
Family of chaotic maps from game theory,85088300040
Corrigendum to “Oxidative and nitrosative stress biomarkers in chronic schizophrenia” (Psychiatry Research (2017) 253 (43–48) (S0165178116312963) (10.1016/j.psychres.2017.03.038)),85063088645
Promoting open education and MOOCs in Thailand: A research-based design approach,85117968884
Forecasting the quantity and concentration of flocculant in clarification process for sugarcane industry,85112848005
Anesthesia clinical outcome and management in cytoreductive surgery with hyperthermic intraperitoneal chemotherapy: A retrospective analysis,85115348563
Solving for Schwarzschild solution using variation of parameters and Frobenius method,85076747660
Compositional verification of data invariants in promela using slicing technique,85058685792
Analysis of pharmaceutical inventory management in a state hospital in Myanmar,85134041055
A case of Madelung's disease presenting with obstructive sleep apnea,85091127065
An improvement of a nonuniform bound for unbounded exchangeable pairs,85146621734
Preparation and properties of graphene / poly(Ethylene terephthalate) composite fibers,85087019371
Scenarios of municipal solid waste management for mitigating greenhouse gas emission: A case study of supermarket in Bangkok Thailand,85054031311
Novel methods to diagnose pulmonary hypertension in dogs assessed by thoracic radiography,85055196203
A Common-Mode Voltage Reduction for Two-Stage Three-Phase Transformerless PV Inverters,85057307472
SARS-CoV-2 variants: A continuing threat to global health,85124178091
Potential impact of Thailand's cannabis policy on the health of young adults: current status and future landscape,85153323009
Diabetic muscle infarction: Rare complication with a distinct clinical manifestation,85064986184
Heterogeneity-adjusted management of pension funds using adaptive representative agents,85145831850
Design and development of a magnetic field-enabled platform for delivering polymer-coated iron oxide nanoparticles to breast cancer cells,85166953202
The use of virtual learning environment and virtual technology for problem solving and team learning abilities in Thailand college classroom,85065991546
Modification of the anaerobic digestion model No.1 (ADM1) for lignocellulosic biomass,85097515398
Cross-Category Product Recommender System based on Multi-Criteria Rating using Diversity and Novelty Evaluation,85074226824
Current Challenges of Asian National Children's Cancer Study Groups on Behalf of Asian Pediatric Hematology and Oncology Group,85169514708
Funny English in the digital world,85079658895
An ontology-based knowledge acquisition for PDM,85053536200
Post occupancy evaluation model: Adaptive measure towards sustainable neighborhood development,85056901918
Development of Microneedle Patches for Insulin Delivery,85124897068
Demand Forecasting Using Machine Learning to Manage Product Inventory for Multi-channel Retailing Store,85167866940
The Impact of Telemedicine-Augmented Integrated Personalized Diabetes Management on Glycemic Control in Adults With Diabetes Mellitus During the COVID-19 Pandemic: A Retrospective Study,85148962605
Tolerance and Control Solutions of Two-Sided Interval Linear System and Their Applications,85086238462
Effect of temperature dropping conditions during solution treatments on final microstructures of cast nickel base superalloy MGA-1400,85084206373
Wetzel’s sector covers unit arcs,85088831213
Autophagy related protein 9A increase in hepatitis B virus-associated hepatocellular carcinoma and the role in apoptosis,85099373324
A Flood Damage and Shelter Need Assessment: A Case Study of Mueang Sing Buri Thailand,85120426052
Thin cloud removal using local minimization and logarithm image transformation in HSI color space,85059979876
Feature reduction on fuzzy SVM-based coding unit decision in HEVC,85053139810
The Accuracy of Continuous Glucose Monitoring in the Medical Intensive Care Unit,85109297995
Algebraic degree of spectra of Cayley hypergraphs,85129115683
Usability Evaluation of Nutrition Fact Label,85062424032
Information embedding in 3D printed objects using metal-infused PLA and reading with thermography,85072684147
Dispelling the myths of providing dialysis in low- and middle-income countries,85089557672
Automated API Testing with Karate Framework: A Case Study of an Online Assessment Web Application,85169290204
Implementing TrafficEngineering with Segment Routing using OpenDaylight Controller and Pathman-SR,85113929060
Osimertinib-associated ashy dermatosis–like hyperpigmentation,85077996683
Smartphone Use of Thai Medical Students in Clinical Years,85138632055
Successful treatment of demodicosis due to Demodex cati in a cat using spot - On formulation of fluralaner,85127568064
A Real-Time Free Chlorine Monitoring by Graphene Field-Effect Transistor,85076670371
State-space model estimation of EEG time series for classifying active brain sources,85062100230
Proatlas anomalies in craniofacial malformations: 5-year experience in King Chulalongkorn Memorial Hospital,85083059512
Nasal Dorsum Augmentation with Botulinum Toxin A: A Pilot Study,85132834443
Strategies to pre-empt recurrent bleeding after endoscopic hemostasis,85104466201
Online ‘chatting’ interviews: An acceptable method for qualitative data collection,85138768824
A quicker tzanck smear with methylene blue stain for diagnosis of herpesvirus skin infections: A comparative study of giemsa stain,85075395350
Experimental Instrument for Studying Scaled Tire's Slip-Friction Characteristics,85149661919
Approximation of positive integer in double-base number system with a single term,85076340852
High Frequency Impedance Spectroscopy of Water-Filled Single Well in a Flat-Bottom Plate,85146430372
The Impact of Theme-Based Language Instruction on Language Learning Effectiveness and Motivation: A Case Study of “Spanish and Beauty Pageant Course” 基于主题的语言教学对语言学习效果和动机的影响：以“西班牙语和选美课程”为例 Влияние тематического обучения языку на эффективность и мотивацию его изучения: Тематическое исследование курса «Испанский язык и конкурс красоты» El impacto de la instrucción basada en temas sobre la efectividad del aprendizaje de lenguas y la motivación: un estudio de caso del curso “Español y Certamen de Belleza”,85144337123
Thyrotoxic Hypokalemic Periodic Paralysis Triggered by Dexamethasone Administration,85089262116
Diversity of Braconidae in the Middle East with an emphasis on Iran,85137605043
Complete mitochondrial genome of a sea star Linckia laevigata (Echinodermata Asteroidea Valvatida Ophidiasteridae),85084706432
Smartphone sensor for pesticide monitoring using CuO modified screen printed electrodes,85123596931
Effect of storage temperature and time on volatile profile of fresh-squeezed Thai lime juice,85051265491
Fabrication of SnO2 by RF magnetron sputtering for electron transport layer of planar perovskite solar cells,85123697602
Development of Rhythm-based and Morphology-based Algorithm for Atrial Fibrillation Detection From Single Lead ECG Signal,85085014294
Image processing technique for electrical characterization of red blood cells by electrorotation,85162956377
Online forms: An eye tracking exploration into fixation across three label alignments,85066493012
Recurrent and non-recurrent congestion based gridlock detection on chula-sss urban road network,85080078896
Predicting consumer intention to adopt near field communication enabled mobile payment in Thailand,85052023711
Criminal behaviour on detection and penalty: an experimental evidence from drug market game,85161586449
Thailand-myanmar international migration corridor: From battlefield to marketplace,85108936261
Eye-swipe typing using integration of dwell-time and dwell-free method,85062238186
An effect of tsunami to hotel occupancy: A case of Phuket Thailand,85070274255
Love death and laughter in the city of different angels: S.P. Somtow's Bangkok gothic,85074693502
Effect of slot and chamfer shape of brake pad on mode coupling,85064662275
Journal Recommendation System for Author Using Thai and English Information from Manuscript,85128515451
Investigation on Solubility of Carbon Dioxide in the Mixed Aqueous Solution of MEA and 2-MAE,85099487339
GANESARANGKURA BAND: THAI CLASSICAL MUSIC TRANSMISSION BASED ON INTEGRATED TERNARY SYSTEMS,85128744222
Core slide defect reduction of PVC tape by Six Sigma approach,85129157351
Spatio-Temporal deep learning for ocean current prediction based on hf radar data,85074237919
Online Emerging Topic Detection on Twitter Using Random Forest with Stock Indicator Features,85057759345
Explainable deep learning for thai stock market prediction using textual representation and technical indicators,85090909854
An alternative method for dried papaya production,85056146246
Applying deep learning in word embedding for making a diagnosis prediction model from orthopedic clinical note,85071660821
Obstacles Detection for Electric Wheelchair with Computer Vision,85127968351
Making undergraduate labs challenging and useful,85079468685
Market Basket Analysis for Fresh Products location improvement: A case study of E-Commerce Business Warehouse,85135050284
Delayed Ejaculation Due to Improper Male Condom Size: A Case Report,85107057544
Investigation of Leukocyte Viability in A Setup of Spiral Microchannel for Cell Sorting Application,85062060091
Constructing Keyword Propagation Map of Facebook Pages,85084541890
Generation of two human iPSC lines (MDCUi001-A and MDCUi001-B) from dermal fibroblasts of a Thai patient with X-linked osteogenesis imperfecta using integration-free Sendai virus,85069590379
Cutaneous adverse reactions from 35229 doses of Sinovac and AstraZeneca COVID-19 vaccination: a prospective cohort study in healthcare workers,85118201689
On the calderon-zygmund property of riesz-transform type operators arising in nonlocal equations,85103042343
Preparation and properties of poly(lactic acid)/epoxidized natural rubber/nano-silica composites,85052727854
Communal After-Living: Asian Ghosts and the City,85108267812
Heart failure council of Thailand (HFCT) 2019 heart failure guideline: Advanced heart failure,85068782621
Innovative PLC training laboratory for developing industry 4.0 skills,85127543507
AFOMP policy number 6: code of ethics for medical physicists in AFOMP Countries,85056354694
Transforming nested structures of flowchart into hierarchical coloured Petri Nets,85146372534
Sleep Behavior Classification Based on Clusters of Sleep Quality,85169291907
Evaluation of outsourcing transportation contract using simulation and design of experiment Ocena kontraktów outsourcingowych w transporcie z wykorzystaniem symulacji i projektu eksperymentu,85059846549
Michael’s selection theorem in D-minimal expansions of the real field,85065189084
ASIAN PACIFIC SOCIETY OF NEPHROLOGY CLINICAL PRACTICE GUIDELINE ON DIABETIC KIDNEY DISEASE - EXECUTIVE SUMMARY,85094805628
Trachusa vietnamensis a new species from Vietnam (Hymenoptera apoidea megachilidae),85117161226
A Modified Graph Representation for Room Layout Matching using Spectral Embedding,85081674112
Awareness of middle sacral artery pathway: A cadaveric study of the presacral area,85041465001
Arthroscopic-Assisted Reduction of Depressed Lateral Tibial Plateau Fracture Using Precision Drill Guide and Fresh-Frozen Femoral Head Allograft,85132535430
A new species of Zaglyptogastra Ashmead (Hymenoptera: Braconidae: Braconinae) from Thailand,85141984861
Airport buildings classification through remote sensing images using EfficientNet,85112790072
Providing Frequency Response in Isolated Microgrids Using Battery Energy Storage Systems,85084996819
Identifying plant species and their usage for landscape on the historical mural paintings of Nan Thailand,85145478744
Bridge Sub Structure Defect Inspection Assistance by using Deep Learning,85077773182
An optimal pricing mechanism for peer-to-peer energy trading market with consideration of distribution system operation criteria,85112796166
How a self-management program affects blood pressure among indonesians with hypertension: A quasi-experimental study,85131524347
ASIAN PACIFIC SOCIETY OF NEPHROLOGY CLINICAL PRACTICE GUIDELINE ON DIABETIC KIDNEY DISEASE,85094826151
A comparative study of granular agglomeration between 3D printed hydroxyapatite and commercial bone graft granules,85067673958
Electrocautery on sleeve gastrectomy staple line: A histological study on extracted specimens,85062823804
Death Acceptance in Vietnamese Cancer Patients: A Phenomenological Study,85044925294
Estimation of groundwater use pattern and distribution in the coastal mekong delta Vietnam via socio-economical survey and groundwater modelling,85076116576
Estimating the reading time of familiar and non-familiar words,85114225244
Gamifying Digital Learning Platform for Information Security Awareness,85121582527
Topical corticosteroid phobia in adolescents with eczema and caregivers of children and adolescents with eczema: A cross-sectional survey,85142221517
Smart Band Technology: A Music-based Activity for the Thai Elderly,85133541118
Options portfolio optimization of exotic options written on Mini S&P500 Index in an illiquid market with Conditional Value-at-Risk (CVaR),85140377681
Introducing raspberry Pi and its peripherals to a mechatronics course under COVID-19 Disruption,85102977899
Forecasting economic social and environmental growth in the sanitary and service sector based on Thailand's sustainable development policy,85039741431
A collision resolution algorithm for RFID using modified dynamic tree with Bayesian tag estimation,85051786638
Immunogenicity safety and reactogenicity of a heterogeneous booster following the CoronaVac inactivated SARS-CoV-2 vaccine in patients with SLE: A case series,85120955008
The Non-Existence of Convex Configuration for a Given Set of Vertex-Norm in Two-Dimensional Space,85169824363
Manufacture and properties of salt balls as space holder for open-cell metallic foams,85083370560
Purification and upgrading from biogas to biomethane,85159755401
Arthroscopic Repair of a High-Grade Partial Articular-Sided Subscapularis Tendon Tear Without Bursal-Sided Tendon Overtension,85156233104
Porokeratosis ptychotropica: a 30-year wait for the correct diagnosis and a challenging therapeutic endeavour,85106571469
Effect of heating rate on surface modification of Incoloy 825 by high activity pack aluminizing,85058528333
A Microservices Quality Model Based on Microservices Anti-patterns,85136215409
Steady tangential control jet for improving the effectiveness of a rudder under one-engine inoperative condition,85101663472
Chemical Constituents of the Stems of Spatholobus parviflorus and Their Cholinesterase Inhibitory Activity,85045430429
Combining angiodysplasia classification and segmentation on capsule endoscopy images using attentional albunet,85090888308
Sustainable engagement with indigenous settlements in prohibited areas: A case study of karen tribe villagers in the kaeng krachan forest complex Thailand,85117881124
Development of IoTcloudServe@TEIN Smart-Energy@Chula Service Gateway: Case Study of Secured On-Demand Building Energy Management System Data Platform Using NETPIE,85078064158
Impact of COVID-19 public health interventions on influenza incidence in Thailand,85087032697
The Development of Architectural Education in Thailand under the ASEAN Community,85122132307
Development of sustainable integrated biorefinery networks in pulp and paper industries,85110463291
Response to Letter to the Editor on “Incidence of atrial fibrillation in pregnancy and clinical significance: A meta-analysis”,85109452029
Suicide prevention research is crucial to achieving health equity for people with HIV,85140955187
Very late presentation of anomalous origin of the left coronary artery from the pulmonary artery: Case report,85048979853
Structure and mechanical properties of ADC 12 Al foam-polymer interpenetrating phase composites with epoxy resin or silicone,85057051168
The Pricing Model of Rice: Evidence from Thailand,85135578225
Jacques Vicens’ art & science: his way of life!,85104868506
An Energetic Analysis of Rhomboidal Linkage Robots for Hopping Lunar Exploration,85102526372
Key factors of low carbon development strategy for sustainable transport,85044473996
Surface Enhancement and Structure Formation of Metakaolin from Thailand Kaolin on the Various Calcination Temperature,85084503297
Neurodevelopmental Disorder Obesity Pancytopenia Diabetes Mellitus Cirrhosis and Renal Failure in ACBD6 -Associated Syndrome: A Case Report,85148374353
Chapter 34: Information technology issues in Thailand,85083768560
User requirement and usability testing framework for information system development: Case study of financial institution,85083260081
Agent-based Simulation for Convenient Store's Promotion Strategy Selection,85146329719
Properties of poly(Lactic acid) blended with natural rubber-graft-poly(acrylic acid),85087029594
Thai Traffic Sign Classification and Recognition System Based on Histogram of Gradients Color Layout Descriptor and Normalized Correlation Coefficient,85100152053
Buying behavior during online visits at two retail websites: Possible effects of COVID-19,85146371738
Preoperative radiation in large angiomatosis of the breast attempting breast conserving surgery: Multidisciplinary approach,85052053784
Alginate-silk fibroin Bioink: A printable hydrogel for tissue engineering,85080101758
Hotel Service Quality Factors among Different Cultures,85066637618
Effects of bituminous coal ash addition in pottery products,85067662500
Analyzing Suicide and Contributing Factors in Thailand Using Classification by Logistic Regression Decision Tree and Support Vector Machine,85166378651
A New Species of the Afrotropical Braconine (Hymenoptera Braconidae) Parasitoid Wasp Genus Doggerella with Remarkable Ovipositor Sheaths,85094892685
Dynamic frequency support by photovoltaic system with virtual inertia control in Microgrid,85112811885
Convergence or confusion? A study of world economic growth,85098193906
Taleng Phai: A Chakrabhand Puppet Play: Characteristics of Performance Literature,85146514805
A smart domestic refrigerator with energy efficiency improvement,85078704843
A Classification Model for Thai Statement Sentiments by Deep Learning Techniques,85081093214
Analysis of indentation on layered elastic medium with surface energy effects,85053212168
Pharmacognostic specifications quercetin and quercitrin quantification in Bauhinia malabarica leaf,85060959712
Prebent Steinmann Pin to Remove the Broken Retrograde Intramedullary Nail After Tibiotalocalcaneal Arthrodesis,85162212419
Share-IT: A sharing platform for a smart campus,85084671920
Success factors of chat commerce in Thailand: An emerging e-business platform in the post covid era,85125321784
Three-level Classification of Air Conditioning Energy Consumption for Building Energy Management System Using Data Mining Techniques,85066992121
An Integrated Tool for Imputing and Evaluating the Performance of Single-Cell RNA Sequencing Imputation: Facilitating imputation benchmarking and reproducibility in scRNA-seq analysis,85169793163
A novel de novo mutation substantiates KDF1 as a gene causing ectodermal dysplasia,85065792212
Protest Prediction in Thailand Using Twitter Data,85124559855
Thickness and grain-size distribution of Indian Ocean tsunami deposits at Khao Lak and Phra Thong Island South-Western Thailand,85127171714
An agile-stage-gate model for medical startups: A case study of a medical product startup in Thailand,85117450536
INVESTIGATING ZAKAT PAYMENT OF THAI MUSLIMS,85100259285
Improvements in dose efficiency with high resolution scan modes in photon counting CT,85160776164
Extensively drug-resistant community-acquired Acinetobacter baumannii sequence type 2 in a dog with urinary tract infection in Thailand,85044845660
The development of neonatal nursing standards of practice for Cambodia: A Delphi study,85074964918
Development of a Virtual Telecommunication System Research Laboratory,85146277434
Synthesis of graphene functionalized melamine and its application for supercapacitor electrode,85052749227
The Realistic Approximation on Equivalent Attractive Radius of Lightning Strikes,85066618340
Understanding the Dynamic Creative Clustering in the Phra Athit Road Area of Bangkok,85145445053
Synthesis and characterization of mixed rare earths hydroxide catalyst,85059952980
Gymnema wiyadae (Apocynaceae: Asclepiadoideae) a new species from eastern Thailand,85119277293
Optimal anesthesia approach during catheter ablation of premature ventricular complexes: you snooze you lose!,85162927616
Probiotic encapsulation by spray drying using konjac glucomannan hydrolysate as wall material and its application in ice cream,85049326397
Land use and land cover change of chanthaburi watershed following 1999 2006 and 2013 floods,85075531743
Structure and mechanical properties of ADC 12 Al foam-polymer interpenetrating phase composites with epoxy resin or silicone,85047248179
Global sharing analysis and visualization of water quality by 5DWorld map: A case study at Sichang Island Thailand,85063399744
A traction controller of a two-wheel mobile robot with feedforward compensator,85085172117
A novel test for predicting fusional potential in patients with torsional diplopia,85079546517
Enhanced oil recovery: Potential for oil production development in Fang oilfield Thailand,85083451555
Thai physicians opinions about the use of home blood pressure monitoring,85120651711
Application of artificial intelligent in the prediction of consumer behavior from facebook posts analysis,85061297966
Deep learning using risk-reward function for stock market prediction,85062801280
A proxemic study of waterfront shophouses at the hua takhe market Bangkok Thailand,85101912383
Emergence of monkeypox: Another concern amidst COVID-19 crisis,85131663919
Visual design and code generation of user interface based on responsive web design approach,85079855401
REIT spreads around dividend cuts and suspensions during the financial crisis,85099091328
Efficacy of district tuberculosis co-ordinating team on health service performance for suspected TB patient in district hospital,85074963866
Applying Text Mining for Classifying Disease from Symptoms,85060970184
The effect of ethoxylate nonionic surfactants on phase inversion temperature and salinity: An alternative approach for vegetable oil recovery from spent bleaching earth,85053181721
The Battle between the Thai Government and Thai Netizens Over Mis/Disinformation During COVID-19,85163647841
Zinc-air battery dynamics' identification using transfer functions and hammerstein-wiener models,85075036504
Efficient use of energy resources on Malaysian farms,85081735256
Assessment on Energy Technology Toward Carbon Neutrality Policy Using Multi-Criteria Decision Analysis: A Case of Thailand,85164814310
Livable communities for aged populations in urban areas: A case study of an urban community in Bangkok,85127462192
Bio-based thermoplastic vulcanizates from natural rubber (bioplastic/NR),85082620358
Heuristic based scheduling for tablets film coating process,85055441834
Correction to: Preparation and characterization of bio‑based green renewable composites from poly(lactic acid) reinforced with corn stover (Journal of Polymer Research (2021) 28 6 (199) 10.1007/s10965-021-02559-1),85117348761
How economic sanctions discourage the prospect of reunification of the Korean Peninsula (And what might help),85096087254
Measurement of Mass Transfer Coefficient of CO2-Amine System from Absorption Process,85099487305
Peak-dose ballism associated with declining implantable pulse generator battery life in deep brain stimulation for parkinson’s disease,85108019044
TRANSIENT PARADOXICAL WORSENING OF VISION DUE TO GRAVITATIONAL SHIFT OF SUBRETINAL FLUID AFTER PHOTODYNAMIC THERAPY FOR CENTRAL SEROUS CHORIORETINOPATHY,85121014947
Serial cultural heritage: Concept applications categorization and its roles in present day contexts,85101898319
A simulation tool for vertical transportation systems using python,85050100034
The Predictors for Severe SARS-CoV-2 Omicron (B.1.1.529) and Pre-Omicron Variants Infection among Kidney Transplant Recipients,85142940704
“Bad Luck for the Chinese”: France and the Transit of War Materiel to China During the Sino-Japanese War (1937–1939),85137075809
Process Analysis of Integrated Biomass Gasification and Solid Oxide Electrolysis Cell (SOEC) for Syngas Production,85163500026
Optimal Representation for Right-to-Left Parallel Scalar Point Multiplication,85050354190
Correction: Machine learning-based normal tissue complication probability model for predicting albumin-bilirubin (ALBI) grade increase in hepatocellular carcinoma patients (Radiation Oncology (2022) 17 1 (202) 10.1186/s13014-022-02138-8),85150312095
Effect of Ambient Relative Humidity on the Modified Evaporative Condenser,85133134878
Evaluation of CSR project from the economic environmental and social performances monitoring by using the case study of renewable energy for a community project in Thailand,85054015533
An Application of Deep Learning YOLOv5 Framework to Intelligent Radio Spectrum Monitoring,85140594763
Erratum: Gastric peroral endoscopic pyloromyotomy versus gastric electrical stimulation in the treatment of refractory gastroparesis: A propensity score-matched analysis of long term outcomes (Endoscopy (2020) 52 (349-358) DOI: 10.1055/a-1111-8566),85085158129
Geographic information system and integrated spatial analysis on area selection for weee collection site at buriram province thailand,85087033561
A new species of Ceropegia (Asclepiadoideae Apocynaceae) from eastern Thailand,85059516216
Severe pulmonary hypertension associated with hepatic arteriovenous malformation in a patient with hereditary haemorrhagic telangiectasia,85053809277
Implementation of Non-Orthogonal Multiple Access on DVB-T Using Software-Defined Radio,85114008726
Water resource management for sustainable development,85044323662
A characterization of trace zero bisymmetric nonnegative 5 × 5 matrices,85034790582
Fayet–Iliopoulos terms in supergravity and D-term inflation,85046688382
Simple discrete time traction control for a two-wheeled mobile robot,85078243680
Building Detection in Airports through Remote Sensing Image Using YOLOv3 with Jet Saliency Map,85107555192
Heterogeneous Suzuki cross-coupling reaction in water catalyzed by palladium nanoparticles supported on individual calcium carbonate plates derived from mussel shell particle,85074754835
Anatomical Study of the Dorsal Nasal Artery to Prevent Visual Complications during Dorsal Nasal Augmentation,85137356863
Knowledge attitude and practice (KAP) of long-term care services for the elderly among trained caregivers in Sisaket province Thailand,85147671550
Increasing the solubility of levodopa and carbidopa using ionization approach,85097886600
Efficiency of zinc ions (II) adsorption using activated carbon from palm kernel shell,85083423122
Esterification and transesterification of palm fatty acid distillate in chitosan membrane reactor,85143285406
VHDL Implementation of ARM Cortex-M0 Laboratory for Graduate Engineering Students,85100721630
Regional variation in the treatment and prevention of peritoneal dialysis-related infections in the Peritoneal Dialysis Outcomes and Practice Patterns Study,85075934812
Can We Trust Privacy Policy: Privacy Policy Classification Using Machine Learning,85087052422
Draft genome sequence of a Leptospira interrogans strain isolated from the urine of an asymptomatic dog in Thailand,85041232667
Designing a Drug-Dispensing Test Task Using the SPEAKING Grid,85130800895
Hypercalcemic Crisis in a Patient with Post-Surgical Hypoparathyroidism,85075746450
Fabrication and development of neutron shielding materials based on natural rubber and boron carbide,85148029870
Utilizing Twitter Data for Early Flood Warning in Thailand,85062639795
The influence of building envelop materials on its life cycle performance: A case study of educational building in Thailand,85054802154
Effects of crumbed para rubber on permanent deformation resistance of hot mix asphalt,85086705638
Present clinical trial regulatory system and strategies for improvement in Thailand,85123555100
Prevalence and association factors of depression and anxiety in head and neck cancer patients,85100902949
Ideals of Γ-seminearrings,85086448185
Unfortunately a “back light system” as a global positioning system failed to guide the route in 25-G fine-needle aspiration,85070209028
Effect of applied force on baseline drift in Two- Electrode ECG Measurement,85112844997
Solar power forecast with weather classification using self-organized map,85046376388
Speech-To-Thai Sign Language Conversion for Thai Deaf: A Case Study of Crime News,85074227106
Closed knight's tours on (m n r)-ringboards,85089552303
Endogenous research and development spillovers and asymmetric firms,85085572163
Improvement of Relative Permeability and Wetting Condition of Sandstone by Low Salinity Waterflooding,85063490946
Immediate Effect of Working From Home During the COVID-19 Pandemic on the Incidence of Non-Specific Neck and Low Back Pain: A Prospective Cohort Study,85138236256
Performance evaluation of biogas-fed solid oxide fuel cell system coupling with CO2-selective membrane separator,85051439474
Enhancing the phase conversion of hydroxyapatite from calcium sulphate hemihydrate by hydrothermal reaction,85046083547
A method of data augmentation for classifying road damage considering influence on classification accuracy,85076257133
Feasibility study of using basalt fibers as the reinforcement phase in fiber-cement products,85046081246
Affordable Pipetting Robot: Gripper Design for Automatic Changing of Micropipette and Liquid Volume Control,85137723385
Conference proceedings from the virtual 24th Bangkok International Symposium on HIV medicine,85131186678
A web-based active learning conceptual framework for innovative business plan creation : ddeveloping new tools for entrepreneurship education,85066475133
Mixture of MEA/2-MAE for effective CO2 capture from flue gas stream,85047314220
Integrating traversal and visual-based techniques to initiate UI exploration scripting,85096036647
Monochromatic Edges in Complete Multipartite Hypergraphs,85133866894
Optimal Sizing of BESS Considering Economic Dispatch and VRE in Thailand Generation System,85138387539
Multilayered elastic medium under axisymmetric loading and surface energy,85086797996
Application of HAZUS-MH flood model in developing countries: The case of Piura Peru,85101929331
Performance of breast MRI with MR ductography in evaluation of pathologic nipple discharge,85078142535
Unscented Kalman Filter for State of Charge Estimation of Lithium Titanate Battery,85164951321
"Discussion of \"bearing Capacity of Strip Footings on Anisotropic Soils by the Finite Elements and Linear Programming\" by Mehdi Veiskarami Reza Jamshidi Chenari and Amir Arsalan Jameei",85072177188
Selected Piano Works by Klaus Pringsheim’s Students at the Tokyo University of the Arts: Analysis Interpretation and Performance Techniques,85147699920
Parish records and the history of Philippine epidemics,85095808699
A comparison of the accuracy of multidimensional irt equating methods for mixed-format tests,85102741071
Does epinephrine influence post-surgical effluvium?,85054042373
Human value creating global citizenship: A lesson learned from soka education and international perspectives,85112109227
A study of standard values of two-dimensional M-mode and doppler echocardiography in conscious small domestic rabbits,85140293626
A Comparative Study on Various Deep Learning Techniques for Thai NLP Lexical and Syntactic Tasks on Noisy Data,85057768529
An innovation model of alumni relationship management: Alumni segmentation analysis,85034792561
A New Equation for SWCCs of Unsaturated Soils,85101592821
Corrigendum to “Further terpenoids from Euphorbia tirucalli” [Fitoterapia 135 (2019) 44–51]. (Fitoterapia (2019) 135 (44–51) (S0367326X19304411) (10.1016/j.fitote.2019.04.001)),85099434541
Stress estimation using multimodal biosignal information from RGB facial video,85090112869
Multiple Regression Model For Demolding Force Of Rubber Products Using A Full Factorial Design,85133134097
Model of social management innovation the empirical case study of Ratchaprasong District in Thailand,85050155670
The Development of Machineries and Technologies to Support Digital Transformation,85086260427
Defective colorings on k-uniform hypergraphs,85108331547
Time series motif discovery using approximated matrix profile,85054297417
Tensor network study of two dimensional lattice ϕ4 theory,85069950459
Combination of Active Braking and Torque Vectoring in Electronic Stability Control for Four-Wheel Independent Drive Electric Vehicle,85093660739
Effect of fly ash in Southeast Asia on the properties of mortar,85117579848
Efficacy and safety of the novel capsid inhibitor lenacapavir to treat multidrug-resistant HIV: week 52 results of a phase 2/3 trial,85166653319
Current status of GI endoscopy in Thailand and Thai Association of Gastrointestinal Endoscopy (TAGE),85057520893
Ontology-Based Framework to Support Recommendation Rule Management Using Spreadsheet,85037827588
Safety of the second dose of the ChAdOx1 nCoV-19 vaccine in people with persistent anti–platelet factor 4 antibodies,85121860893
Application of minimum quantity lubrication for drum high clutch in turning process,85066259389
Economic and environmental assessment of bio-hydrogenated diesel production process from waste cooking oil integrated with reforming process,85111999686
Mobile Vehicle to Microgrid for Emergency Distribution System Operation Considering EV SOCs,85146828557
Knowledge attitude and preventive practices concerning HIV/AIDS among men who have sex with men (MSM) in Yangon Myanmar,85147693035
Design of soil moisture control prototypes for plant cultivation,85077975261
The Ambulatory Eye Shield Head Tracking Device with Real-Time Feedback for Gas Filled Eye Patients,85077904443
Productivity improvement with parallel adjacent U-shaped assembly lines,85064517213
